53,"2021-04-21,13:15",26.50,69.70,-,0,372.889,0,25.87,-
53,"2021-04-21,13:30",26.10,69.10,-,0,372.92,0,25.87,-
53,"2021-04-21,14:15",27.60,69.90,-,0.00,372.889,0,26.43,-
53,"2021-04-21,14:30",28.20,66.10,-,0,372.889,0,26.43,-
53,"2021-04-21,15:30",28.30,62.60,-,0,372.857,0,27.06,-
53,"2021-04-21,16:30",27.00,65.00,-,0,372.889,0,27.31,-
53,"2021-04-21,17:15",26.00,70.20,-,0,372.92,0,27.18,-
53,"2021-04-21,18:15",-,-,-,0,372.952,0,26.75,-
53,"2021-04-21,19:15",-,-,-,0,372.952,0,26.25,-
53,"2021-04-21,20:15",-,-,-,0.00,374.69,0,25.81,-
53,"2021-04-21,20:30",-,-,-,0,372.952,0,25.81,-
53,"2021-04-21,21:15",-,-,-,0,372.952,0,25.43,-
53,"2021-04-21,22:15",-,-,-,0,374.69,0,25.12,-
53,"2021-04-21,22:45",-,-,-,0.00,372.952,0,25.00,-
53,"2021-04-21,23:15",-,-,-,0,385.455,0,24.87,-
53,"2021-04-22,00:15",-,-,-,0,374.69,0,24.68,-
53,"2021-04-22,01:15",-,-,-,0,372.952,0,24.50,-
53,"2021-04-22,02:15",-,-,-,0,372.952,0,24.37,-
53,"2021-04-22,03:15",-,-,-,0.00,372.952,0,24.31,-
53,"2021-04-22,04:15",-,-,-,0,374.69,0,24.18,-
53,"2021-04-22,05:15",-,-,-,0,374.69,0,24.12,-
53,"2021-04-22,05:45",-,-,-,0,374.69,0,24.12,-
53,"2021-04-22,06:15",-,-,-,0.00,372.952,0,24.06,-
53,"2021-04-22,06:45",-,-,-,0,372.952,0,24.00,-
53,"2021-04-22,07:15",-,-,-,0,374.69,0,23.93,-
53,"2021-04-22,08:15",23.40,85.00,-,0,374.69,0,23.93,-
53,"2021-04-22,09:15",25.50,73.90,-,0,372.92,0,24.25,-
53,"2021-04-22,10:15",26.40,70.60,-,0,372.92,0,24.75,-
53,"2021-04-22,11:15",27.00,66.00,-,0,372.92,0,25.31,-
53,"2021-04-22,12:30",27.20,67.30,-,0.00,372.92,0,26.43,-
53,"2021-04-22,12:45",26.20,68.20,-,5.00,372.92,0,26.50,-
53,"2021-04-22,13:15",26.70,68.40,-,5.00,104.042,0,26.93,-
53,"2021-04-22,15:15",25.40,73.20,-,0,374.69,0,27.62,-
53,"2021-04-22,16:15",25.50,77.20,-,5.00,372.92,0,27.25,-
53,"2021-04-22,16:30",25.30,78.80,-,0,372.92,0,27.25,-
53,"2021-04-22,17:30",-,-,-,0,374.69,0,26.93,-
53,"2021-04-22,18:30",-,-,-,0,374.69,0,26.56,-
53,"2021-04-22,19:30",-,-,-,0,372.952,0,26.18,-
53,"2021-04-22,20:30",-,-,-,0,372.952,0,25.81,-
53,"2021-04-22,21:30",-,-,-,0,372.952,0,25.56,-
53,"2021-04-22,22:30",-,-,-,0,374.69,0,25.31,-
53,"2021-04-22,23:15",-,-,-,0,372.952,0,25.12,-
53,"2021-04-22,23:30",-,-,-,0,372.952,0,25.06,-
53,"2021-04-23,00:15",-,-,-,0,372.952,0,24.93,-
53,"2021-04-23,01:15",-,-,-,0,372.952,0,24.81,-
53,"2021-04-23,01:30",-,-,-,0,372.952,0,24.75,-
53,"2021-04-23,02:15",-,-,-,0.00,372.952,0,24.62,-
53,"2021-04-23,02:30",-,-,-,0,374.69,0,24.62,-
53,"2021-04-23,03:15",-,-,-,0,374.69,0,24.50,-
53,"2021-04-23,03:30",-,-,-,0,374.69,0,24.43,-
53,"2021-04-23,04:15",-,-,-,0,372.952,0,24.31,-
53,"2021-04-23,04:30",-,-,-,0.00,372.952,0,24.31,-
53,"2021-04-23,05:15",-,-,-,0,374.69,0,24.18,-
53,"2021-04-23,05:30",-,-,-,0,372.952,0,24.18,-
53,"2021-04-23,06:15",-,-,-,0,372.952,0,24.12,-
53,"2021-04-23,06:30",-,-,-,0,372.952,0,24.12,-
53,"2021-04-23,07:15",-,-,-,0,374.69,0,24.06,-
53,"2021-04-23,07:30",-,-,-,0,374.69,0,24.06,-
53,"2021-04-23,08:15",-,-,-,0,374.69,0,24.00,-
53,"2021-04-23,08:30",-,-,-,0,374.69,0,24.00,-
53,"2021-04-23,09:15",,-,-,0.00,374.69,0,24.12,-
53,"2021-04-23,10:15",24.80,78.40,-,0,374.69,0,24.25,-
53,"2021-04-23,11:15",25.60,75.60,-,5.00,372.92,0,24.93,-
53,"2021-04-23,12:15",26.10,71.10,-,2.50,372.92,0,25.62,-
53,"2021-04-23,13:15",28.70,60.70,-,7.50,372.889,0,26.37,-
53,"2021-04-23,14:15",29.50,57.70,-,2.50,372.857,0,27.50,-
53,"2021-04-23,15:15",28.40,58.60,-,5.00,372.857,0,28.25,-
53,"2021-04-23,16:45",27.80,62.60,-,5.00,372.857,0,28.18,-
53,"2021-04-23,17:45",27.30,64.80,-,5.00,371.111,0,27.75,-
53,"2021-04-23,18:15",-,-,-,2.50,372.889,0,27.50,-
53,"2021-04-23,18:30",-,-,-,7.50,372.952,0,27.25,-
53,"2021-04-23,19:30",-,-,-,0,372.952,0,26.68,-
53,"2021-04-23,20:30",-,-,-,0,372.952,0,26.25,-
53,"2021-04-23,21:30",-,-,-,0,372.952,0,25.87,-
53,"2021-04-23,22:30",-,-,-,2.50,372.952,0,25.68,-
53,"2021-04-24,00:30",-,-,-,0,374.69,0,25.25,-
53,"2021-04-24,01:30",-,-,-,0.00,372.952,0,25.06,-
53,"2021-04-24,02:30",-,-,-,0,372.952,0,24.87,-
53,"2021-04-24,03:30",-,-,-,0,372.952,0,24.75,-
53,"2021-04-24,04:30",-,-,-,0.00,372.952,0,24.62,-
53,"2021-04-24,05:30",-,-,-,0,372.952,0,24.50,-
53,"2021-04-24,06:00",-,-,-,0.00,372.952,0,24.43,-
53,"2021-04-24,06:30",-,-,-,0,372.952,0,24.37,-
53,"2021-04-24,07:30",-,-,-,0,374.69,0,24.31,-
53,"2021-04-24,08:30",-,-,-,0,374.69,0,24.25,-
53,"2021-04-24,08:45",20.80,96.30,-,0,374.69,0,24.25,-
53,"2021-04-24,09:00",20.80,95.50,-,0.00,374.69,0,24.31,-
53,"2021-04-24,09:15",21.60,93.30,-,0,372.952,0,24.31,-
53,"2021-04-24,10:15",23.80,82.90,-,0,374.69,0,24.68,-
53,"2021-04-24,11:15",25.70,73.20,-,0,372.92,0,25.12,-
53,"2021-04-24,12:15",26.60,67.30,-,2.50,372.92,0,25.62,-
53,"2021-04-24,13:15",27.60,65.00,-,2.50,371.15,0,26.06,-
53,"2021-04-24,14:15",26.90,68.10,-,0.00,372.92,0,26.62,-
53,"2021-04-24,15:15",27.70,68.70,-,0,372.889,0,27.00,-
53,"2021-04-24,16:15",28.10,62.90,-,5.00,374.619,0,27.18,-
53,"2021-04-24,17:15",-,-,-,0,374.69,0,27.00,-
53,"2021-04-24,18:15",-,-,-,7.50,374.57,0,26.62,-
53,"2021-04-24,19:15",-,-,-,0.00,374.69,0,26.25,-
53,"2021-04-24,20:15",-,-,-,0,374.69,0,25.87,-
53,"2021-04-24,22:15",-,-,-,0,374.69,0,25.25,-
53,"2021-04-24,22:45",-,-,-,0,374.69,0,25.12,-
53,"2021-04-24,23:15",-,-,-,0.00,372.952,0,25.00,-
53,"2021-04-24,23:45",-,-,-,0,374.69,0,24.87,-
53,"2021-04-25,00:15",-,-,-,0,372.952,0,24.75,-
53,"2021-04-25,01:15",-,-,-,0,374.69,0,24.56,-
53,"2021-04-25,02:15",-,-,-,0,374.69,0,24.43,-
53,"2021-04-25,03:15",-,-,-,0.00,372.952,0,24.43,-
53,"2021-04-25,04:15",-,-,-,0,426.0,0,24.37,-
53,"2021-04-25,10:45",-,-,-,0,374.69,0,23.12,-
53,"2021-04-25,11:15",-,-,-,0,374.69,0,23.06,-
53,"2021-04-25,11:30",18.50,98.40,-,0,372.92,0,23.12,-
53,"2021-04-25,12:15",19.40,97.00,-,0,374.69,0,23.18,-
53,"2021-04-25,13:15",20.50,91.20,-,0,374.69,0,23.50,-
53,"2021-04-25,14:15",22.50,82.60,-,0,374.69,0,23.87,-
53,"2021-04-25,15:15",23.20,79.70,-,5.00,372.92,0,24.25,-
53,"2021-04-25,16:15",24.70,73.80,-,0,372.889,0,24.62,-
53,"2021-04-25,17:15",24.20,70.80,-,0,374.69,0,24.87,-
53,"2021-04-25,17:30",24.70,70.20,-,0,372.92,0,24.87,-
53,"2021-04-25,17:45",24.50,70.70,-,0,372.92,0,24.87,-
53,"2021-04-25,18:30",-,-,-,0,113.793,0,24.81,-
53,"2021-04-25,19:30",-,-,-,0,112.872,0,24.56,-
53,"2021-04-25,20:30",-,-,-,0.00,374.69,0,24.31,-
53,"2021-04-25,21:00",-,-,-,0,374.69,0,24.12,-
53,"2021-04-25,21:30",-,-,-,0,374.69,0,23.93,-
53,"2021-04-25,22:30",-,-,-,2.50,374.69,0,23.68,-
53,"2021-04-25,23:30",-,-,-,0.00,374.69,0,23.50,-
53,"2021-04-26,00:30",-,-,-,0.00,374.69,0,23.31,-
53,"2021-04-26,01:30",-,-,-,0,110.104,0,23.18,-
53,"2021-04-26,02:30",-,-,-,0,381.802,0,23.06,-
53,"2021-04-26,03:30",-,-,-,0,374.69,0,22.93,-
53,"2021-04-26,04:30",-,-,-,0,374.69,0,22.87,-
53,"2021-04-26,05:30",-,-,-,0,374.69,0,22.75,-
53,"2021-04-26,06:30",-,-,-,0,374.69,0,22.62,-
53,"2021-04-26,07:30",-,-,-,0,374.69,0,22.56,-
53,"2021-04-26,08:15",0.00,91.30,-,0,374.69,0,22.62,-
53,"2021-04-26,08:30",20.10,91.00,-,0,374.69,0,22.62,-
53,"2021-04-26,09:15",25.30,77.00,-,0.00,374.69,0,22.87,-
53,"2021-04-26,09:30",24.80,75.60,-,0,374.69,0,22.87,-
53,"2021-04-26,10:15",26.10,73.90,-,0.00,374.69,0,23.50,-
53,"2021-04-26,10:30",0.00,72.90,-,0,374.69,0,23.50,-
53,"2021-04-26,11:15",27.60,63.80,-,2.50,372.92,0,24.43,-
53,"2021-04-26,11:30",26.70,63.70,-,0,372.92,0,24.56,-
53,"2021-04-26,12:15",26.00,65.20,-,0,374.69,0,25.43,-
53,"2021-04-26,12:30",26.40,64.70,-,0,374.69,0,25.43,-
53,"2021-04-26,13:15",28.50,59.90,-,0.00,371.15,0,25.56,-
53,"2021-04-26,13:30",27.70,56.30,-,0.00,372.889,0,25.56,-
53,"2021-04-26,14:15",27.50,63.00,-,0,374.667,0,25.,-
53,"2021-04-26,14:30",23.80,72.30,-,10.00,374.69,0,25.93,-
53,"2021-04-26,15:15",24.10,75.50,-,0,374.69,0,25.93,-
53,"2021-04-26,16:15",25.50,69.00,-,0,285.556,0,25.81,-
53,"2021-04-26,17:15",24.70,74.30,-,0,374.69,0,25.68,-
53,"2021-04-26,18:15",-,-,-,2.50,374.69,0,25.37,-
53,"2021-04-26,18:30",-,-,-,0.00,374.69,0,25.37,-
53,"2021-04-26,19:15",-,-,-,0,374.69,0,25.06,-
53,"2021-04-26,19:30",-,-,-,0,374.69,0,25.06,-
53,"2021-04-26,20:15",-,-,-,0,374.69,0,24.75,-
53,"2021-04-26,20:30",-,-,-,0,374.69,0,24.68,-
53,"2021-04-26,21:15",-,-,-,0,372.952,0,24.43,-
53,"2021-04-26,21:30",-,-,-,0,374.69,0,24.43,-
53,"2021-04-26,22:45",-,-,-,0,374.69,0,24.06,-
53,"2021-04-26,23:00",-,-,-,0,374.69,0,24.00,-
53,"2021-04-26,23:15",-,-,-,0,374.69,0,23.93,-
53,"2021-04-26,23:30",-,-,-,0,374.69,0,23.93,-
53,"2021-04-27,01:15",-,-,-,0,374.69,0,23.56,-
53,"2021-04-27,01:30",-,-,-,0,104.042,0,23.50,-
53,"2021-04-27,02:15",-,-,-,2.50,374.69,0,23.37,-
53,"2021-04-27,02:30",-,-,-,2.50,374.69,0,23.37,-
53,"2021-04-27,03:15",-,-,-,0,374.69,0,23.25,-
53,"2021-04-27,03:30",-,-,-,0,374.69,0,23.25,-
53,"2021-04-27,04:15",-,-,-,0,374.69,0,23.12,-
53,"2021-04-27,04:30",-,-,-,0,374.69,0,23.12,-
53,"2021-04-27,05:15",-,-,-,0.00,376.444,0,23.00,-
53,"2021-04-27,06:15",-,-,-,0.00,383.62,0,22.81,-
53,"2021-04-27,06:30",-,-,-,0,104.912,0,22.81,-
53,"2021-04-27,07:45",-,-,-,0,374.69,0,22.68,-
53,"2021-04-27,08:00",-,-,-,5.00,374.69,0,22.75,-
53,"2021-04-27,08:30",19.70,93.30,-,0,374.69,0,22.75,-
53,"2021-04-27,09:30",22.60,87.00,-,0,374.69,0,22.93,-
53,"2021-04-27,10:15",23.90,76.20,-,0,378.214,0,23.18,-
53,"2021-04-27,10:30",26.50,68.00,-,0,376.444,0,23.31,-
53,"2021-04-27,11:45",28.30,58.40,-,2.50,372.889,0,24.87,-
53,"2021-04-27,12:15",28.10,60.90,-,5.00,372.889,0,25.18,-
53,"2021-04-27,13:15",28.30,61.60,-,5.00,372.889,0,26.31,-
53,"2021-04-27,14:15",26.90,54.10,-,5.00,374.667,0,27.06,-
53,"2021-04-27,20:00",-,-,-,0,372.952,0,25.68,-
53,"2021-04-27,20:30",-,-,-,0,374.69,0,25.50,-
53,"2021-04-27,22:00",-,-,-,0,372.952,0,25.00,-
53,"2021-04-27,22:15",-,-,-,0,372.952,0,24.87,-
53,"2021-04-27,22:30",-,-,-,0.00,374.69,0,24.81,-
53,"2021-04-28,01:15",-,-,-,0,372.952,0,24.06,-
53,"2021-04-28,01:45",-,-,-,0.00,374.69,0,24.00,-
53,"2021-04-28,02:00",-,-,-,0,374.69,0,23.93,-
53,"2021-04-28,02:15",-,-,-,0,374.69,0,23.87,-
53,"2021-04-28,02:30",-,-,-,0,374.69,0,23.87,-
53,"2021-04-28,03:15",-,-,-,0,374.69,0,23.75,-
53,"2021-04-28,03:30",-,-,-,0,374.69,0,23.75,-
53,"2021-04-28,04:15",-,-,-,0,374.69,0,23.62,-
53,"2021-04-28,04:30",-,-,-,0,374.69,0,23.62,-
53,"2021-04-28,05:30",-,-,-,0,374.69,0,23.50,-
53,"2021-04-28,06:30",-,-,-,0,374.69,0,23.43,-
53,"2021-04-28,07:15",-,-,-,2.50,374.69,0,23.31,-
53,"2021-04-28,07:30",-,-,-,0,372.92,0,23.31,-
53,"2021-04-28,08:00",22.00,97.20,-,0,372.952,0,23.31,-
53,"2021-04-28,08:15",-,-,-,0,374.69,0,23.37,-
53,"2021-04-28,08:45",22.10,94.70,-,0,374.69,0,23.43,-
53,"2021-04-28,09:15",23.30,85.00,-,0,374.69,0,23.62,-
53,"2021-04-28,09:30",22.90,84.20,-,0.00,372.952,0,23.62,-
53,"2021-04-28,10:15",22.90,84.60,-,0.00,374.69,0,24.00,-
53,"2021-04-28,10:30",23.10,85.10,-,0,374.69,0,24.00,-
53,"2021-04-28,10:45",23.50,82.50,-,2.50,374.69,0,24.12,-
53,"2021-04-28,11:00",22.40,86.70,-,0,374.69,0,24.18,-
53,"2021-04-28,12:00",-,-,-,2.50,374.69,0,24.18,-
53,"2021-04-28,12:30",-,-,-,0.00,374.69,0,24.12,-
53,"2021-04-28,13:45",22.30,84.70,-,0,374.69,0,24.12,-
53,"2021-04-28,14:30",22.60,83.50,-,0,374.69,0,24.18,-
53,"2021-04-28,15:15",23.80,79.60,-,0,374.69,0,24.37,-
53,"2021-04-28,16:15",24.30,75.90,-,0,372.92,0,24.68,-
53,"2021-04-28,17:15",27.70,67.40,-,0.00,372.857,0,24.87,-
53,"2021-04-28,18:15",-,-,-,0,374.444,0,24.81,-
53,"2021-04-28,18:30",-,-,-,0.00,374.69,0,24.81,-
53,"2021-04-28,19:15",-,-,-,0,374.69,0,24.56,-
53,"2021-04-28,19:30",-,-,-,0,374.69,0,24.50,-
53,"2021-04-28,20:15",-,-,-,0,374.69,0,24.25,-
53,"2021-04-28,20:30",-,-,-,0,374.69,0,24.25,-
53,"2021-04-28,21:15",-,-,-,0,374.69,0,24.00,-
53,"2021-04-28,21:30",-,-,-,0,374.69,0,24.00,-
53,"2021-04-28,22:15",-,-,-,0,374.69,0,23.81,-
53,"2021-04-28,23:15",-,-,-,0,374.69,0,23.62,-
53,"2021-04-29,00:15",-,-,-,0,374.69,0,23.50,-
53,"2021-04-29,00:30",-,-,-,0,374.69,0,23.50,-
53,"2021-04-29,00:45",-,-,-,0,374.69,0,23.43,-
53,"2021-04-29,01:00",-,-,-,0,374.69,0,23.43,-
53,"2021-04-29,01:15",-,-,-,0,385.455,0,23.37,-
53,"2021-04-29,02:15",-,-,-,0,374.69,0,23.37,-
53,"2021-04-29,03:15",-,-,-,0,374.69,0,23.37,-
53,"2021-04-29,03:30",-,-,-,0,374.69,0,23.37,-
53,"2021-04-29,04:15",-,-,-,0.00,374.69,0,23.25,-
53,"2021-04-29,04:30",-,-,-,0,374.69,0,23.25,-
53,"2021-04-29,05:15",-,-,-,0,374.69,0,23.18,-
53,"2021-04-29,05:30",-,-,-,0,374.69,0,23.18,-
53,"2021-04-29,06:15",-,-,-,0.00,374.69,0,23.06,-
53,"2021-04-29,06:30",-,-,-,0,374.69,0,23.00,-
53,"2021-04-29,07:15",-,-,-,0,374.69,0,22.81,-
53,"2021-04-29,07:30",-,-,-,0,374.69,0,22.81,-
53,"2021-04-29,08:15",-,-,-,0,374.69,0,22.75,-
53,"2021-04-29,08:30",-,-,-,0,372.92,0,22.75,-
53,"2021-04-29,09:15",19.80,97.50,-,0,374.69,0,22.81,-
53,"2021-04-29,10:15",23.60,80.70,-,0,374.69,0,23.06,-
53,"2021-04-29,11:15",27.00,70.30,-,0,372.92,0,23.75,-
53,"2021-04-29,12:15",28.40,71.60,-,0,372.889,0,24.56,-
53,"2021-04-29,12:30",28.00,68.10,-,0,372.889,0,24.56,-
53,"2021-04-29,13:15",27.30,63.40,-,0,372.889,0,25.56,-
53,"2021-04-29,13:30",27.40,64.10,-,0,372.889,0,25.56,-
53,"2021-04-29,14:15",29.00,65.50,-,0,381.818,0,26.06,-
53,"2021-04-29,14:30",29.60,62.20,-,0.00,383.653,0,26.06,-
53,"2021-04-29,15:15",28.40,64.00,-,5.00,385.505,0,26.31,-
53,"2021-04-29,15:30",28.30,64.40,-,0,385.505,0,26.31,-
53,"2021-04-29,16:15",27.40,65.80,-,5.00,389.302,0,26.56,-
53,"2021-04-29,17:15",27.20,67.10,-,10.00,374.643,0,26.37,-
53,"2021-04-29,17:30",27.00,67.00,-,7.50,372.889,0,26.37,-
53,"2021-04-29,18:15",-,-,-,0,374.667,0,26.12,-
53,"2021-04-29,19:15",-,-,-,0.00,374.69,0,25.75,-
53,"2021-04-29,20:15",-,-,-,0,376.444,0,25.37,-
53,"2021-04-29,21:30",-,-,-,0,376.444,0,24.87,-
53,"2021-04-29,22:15",-,-,-,0,376.444,0,24.68,-
53,"2021-04-29,23:15",-,-,-,0,374.69,0,24.50,-
53,"2021-04-30,00:15",-,-,-,0,376.444,0,24.31,-
53,"2021-04-30,01:15",-,-,-,5.00,376.444,0,24.18,-
53,"2021-04-30,01:30",-,-,-,0,376.444,0,24.00,-
53,"2021-04-30,01:45",-,-,-,0,376.444,0,23.93,-
53,"2021-04-30,02:15",-,-,-,0,376.444,0,23.62,-
53,"2021-04-30,03:15",-,-,-,0,376.444,0,23.37,-
53,"2021-04-30,04:15",-,-,-,0,376.444,0,23.31,-
53,"2021-04-30,05:15",-,-,-,0,135.245,0,23.31,-
53,"2021-04-30,06:30",-,-,-,0,371.189,0,23.18,-
53,"2021-04-30,06:45",-,-,-,0,372.952,0,23.18,-
53,"2021-04-30,07:15",-,-,-,0,372.952,0,23.18,-
53,"2021-04-30,08:15",-,-,-,2.50,372.952,0,23.12,-
53,"2021-04-30,08:30",18.90,98.10,-,0.00,372.952,0,23.12,-
53,"2021-04-30,09:15",20.80,87.00,-,0,372.952,0,23.25,-
53,"2021-04-30,10:15",24.60,70.30,-,0,371.228,0,23.62,-
53,"2021-04-30,11:15",27.50,61.60,-,0,369.474,0,24.37,-
53,"2021-04-30,12:15",27.90,60.50,-,0,372.889,0,25.25,-
53,"2021-04-30,13:15",28.00,60.00,-,0,372.889,0,26.06,-
53,"2021-04-30,14:15",27.80,56.60,-,0,372.889,0,26.81,-
53,"2021-04-30,15:15",26.50,66.00,-,0,372.92,0,26.81,-
53,"2021-04-30,16:15",27.90,64.40,-,0,372.889,0,26.75,-
53,"2021-04-30,17:15",-,-,-,0,374.69,0,26.62,-
53,"2021-04-30,18:15",-,-,-,0.00,372.952,0,26.31,-
53,"2021-04-30,19:15",-,-,-,0.00,372.952,0,25.87,-
53,"2021-04-30,20:15",-,-,-,0.00,374.69,0,25.50,-
53,"2021-04-30,21:15",-,-,-,0,372.952,0,25.12,-
53,"2021-04-30,22:30",-,-,-,0,372.952,0,24.68,-
53,"2021-04-30,22:45",-,-,-,0,372.952,0,24.68,-
53,"2021-05-01,00:15",-,-,-,0,374.69,0,24.37,-
53,"2021-05-01,01:15",-,-,-,0,374.69,0,24.12,-
53,"2021-05-01,02:15",-,-,-,0,119.373,0,24.00,-
53,"2021-05-01,03:15",-,-,-,0,374.69,0,23.87,-
53,"2021-05-01,04:15",-,-,-,0.00,374.69,0,23.81,-
53,"2021-05-01,05:15",-,-,-,0,374.69,0,23.75,-
53,"2021-05-01,06:30",-,-,-,0,374.69,0,23.68,-
53,"2021-05-01,06:45",-,-,-,0,374.69,0,23.68,-
53,"2021-05-01,07:15",-,-,-,0,374.69,0,23.62,-
53,"2021-05-01,08:30",-,-,-,0,374.69,0,23.56,-
53,"2021-05-01,08:45",-,-,-,0.00,374.69,0,23.56,-
53,"2021-05-01,09:15",-,-,-,0,113.333,0,23.56,-
53,"2021-05-01,09:30",21.60,89.30,-,0,374.69,0,23.56,-
53,"2021-05-01,10:15",22.30,89.70,-,0.00,374.69,0,23.68,-
53,"2021-05-01,11:45",24.50,78.20,-,0,372.92,0,24.12,-
53,"2021-05-01,12:15",26.20,72.20,-,0,372.92,0,24.62,-
53,"2021-05-01,12:30",0.00,70.,-,0,372.92,0,24.62,-
53,"2021-05-01,13:15",27.30,66.30,-,0.00,372.889,0,25.56,-
53,"2021-05-01,13:30",27.10,64.60,-,0,372.889,0,25.62,-
53,"2021-05-01,14:15",30.00,65.40,-,0,372.889,0,26.12,-
53,"2021-05-01,14:30",27.3,66.40,-,0,372.889,0,26.18,-
53,"2021-05-01,15:15",27.10,68.30,-,0.00,372.857,0,26.62,-
53,"2021-05-01,15:30",26.70,68.20,-,0,372.889,0,26.62,-
53,"2021-05-01,16:15",27.90,65.90,-,0.00,372.857,0,26.68,-
53,"2021-05-01,17:15",26.70,64.70,-,0,372.857,0,26.56,-
53,"2021-05-01,18:15",-,-,-,0,372.889,0,26.18,-
53,"2021-05-01,19:15",-,-,-,0,372.952,0,25.81,-
53,"2021-05-01,20:15",-,-,-,0,372.952,0,25.37,-
53,"2021-05-01,21:15",-,-,-,0,374.69,0,25.06,-
53,"2021-05-01,22:15",-,-,-,0,374.69,0,24.75,-
53,"2021-05-01,23:15",-,-,-,0.00,372.952,0,24.43,-
53,"2021-05-02,00:15",-,-,-,0,372.952,0,24.25,-
53,"2021-05-02,01:30",-,-,-,0,374.69,0,23.93,-
53,"2021-05-02,01:45",-,-,-,0,374.69,0,23.87,-
53,"2021-05-02,02:15",-,-,-,0,372.952,0,23.81,-
53,"2021-05-02,03:15",-,-,-,0,372.952,0,23.68,-
53,"2021-05-02,04:30",-,-,-,0,374.69,0,23.43,-
53,"2021-05-02,04:45",-,-,-,0,372.952,0,23.43,-
53,"2021-05-02,05:30",-,-,-,0,372.952,0,23.37,-
53,"2021-05-02,05:45",-,-,-,0,372.952,0,23.37,-
53,"2021-05-02,06:15",-,-,-,0,374.69,0,23.31,-
53,"2021-05-02,07:15",-,-,-,0,136.098,0,23.25,-
53,"2021-05-02,08:15",-,-,-,0,374.69,0,22.68,-
53,"2021-05-02,09:15",-,-,-,0,374.69,0,22.68,-
53,"2021-05-02,09:30",19.00,98.90,-,0,374.69,0,22.75,-
53,"2021-05-02,09:45",19.30,98.90,-,0,374.69,0,22.75,-
53,"2021-05-02,10:15",19.60,95.00,-,0.00,374.69,0,22.81,-
53,"2021-05-02,11:15",23.40,82.90,-,0.00,374.69,0,23.18,-
53,"2021-05-02,12:15",25.20,68.70,-,0,372.92,0,23.81,-
53,"2021-05-02,12:45",25.80,66.10,-,0,372.889,0,24.06,-
53,"2021-05-02,13:15",26.70,62.80,-,0,372.889,0,24.50,-
53,"2021-05-02,14:15",27.20,63.50,-,0,372.889,0,25.25,-
53,"2021-05-02,14:30",27.10,59.80,-,0,372.889,0,25.25,-
53,"2021-05-02,15:15",25.90,66.40,-,0.00,372.92,0,25.62,-
53,"2021-05-02,15:30",26.20,68.50,-,0,372.92,0,25.62,-
53,"2021-05-02,16:15",26.90,66.40,-,0.00,372.889,0,25.75,-
53,"2021-05-02,17:15",25.30,74.00,-,0.00,372.92,0,25.68,-
53,"2021-05-02,17:30",25.40,73.70,-,0,372.92,0,25.68,-
53,"2021-05-02,18:30",-,-,-,0,133.633,0,25.43,-
53,"2021-05-02,19:30",-,-,-,0,372.952,0,25.06,-
53,"2021-05-02,19:45",-,-,-,0,372.952,0,25.06,-
53,"2021-05-02,20:15",-,-,-,0,374.69,0,24.87,-
53,"2021-05-02,21:15",-,-,-,0,374.69,0,24.50,-
53,"2021-05-02,22:30",-,-,-,0,374.69,0,24.12,-
53,"2021-05-02,22:45",-,-,-,0,374.69,0,2,-
53,"2021-05-02,23:30",-,-,-,0,374.69,0,23.87,-
53,"2021-05-03,00:30",-,-,-,0,374.69,0,23.68,-
53,"2021-05-03,01:30",-,-,-,0,374.69,0,23.56,-
53,"2021-05-03,02:30",-,-,-,0,374.69,0,23.43,-
53,"2021-05-03,03:30",-,-,-,0,374.69,0,23.37,-
53,"2021-05-03,05:00",-,-,-,0,374.69,0,23.31,-
53,"2021-05-03,05:30",-,-,-,0,374.69,0,23.25,-
53,"2021-05-03,06:30",-,-,-,0,372.952,0,23.25,-
53,"2021-05-03,07:30",-,-,-,0,372.952,0,23.25,-
53,"2021-05-03,08:30",-,-,-,0,372.952,0,23.25,-
53,"2021-05-03,09:30",-,-,-,0,374.69,0,22.62,-
53,"2021-05-03,10:30",-,-,-,0,374.69,0,22.31,-
53,"2021-05-03,11:00",17.90,98.50,-,0,374.69,0,22.31,-
53,"2021-05-03,11:15",19.70,94.90,-,0.00,374.69,0,22.37,-
53,"2021-05-03,12:15",21.30,88.80,-,0.00,374.69,0,22.81,-
53,"2021-05-03,13:15",24.20,75.20,-,0,372.92,0,23.50,-
53,"2021-05-03,14:15",24.30,73.50,-,0,374.667,0,24.18,-
53,"2021-05-03,15:15",25.50,72.80,-,0,374.667,0,24.56,-
53,"2021-05-03,16:15",24.90,70.90,-,0,-,0,24.87,-
53,"2021-05-03,17:15",23.80,78.70,-,0.00,374.69,0,24.87,-
53,"2021-05-03,17:30",23.80,78.40,-,0,137.491,0,24.87,-
53,"2021-05-03,18:15",-,-,-,0.00,372.952,0,24.75,-
53,"2021-05-03,19:15",-,-,-,0,372.952,0,24.50,-
53,"2021-05-03,20:15",-,-,-,0,372.952,0,24.12,-
53,"2021-05-03,20:30",-,-,-,0,372.952,0,24.12,-
53,"2021-05-03,21:15",-,-,-,0,374.69,0,23.87,-
53,"2021-05-03,22:15",-,-,-,0,135.789,0,23.62,-
53,"2021-05-03,23:15",-,-,-,0,374.69,0,23.43,-
53,"2021-05-03,23:45",-,-,-,0,374.69,0,23.43,-
53,"2021-05-04,00:15",-,-,-,0.00,374.69,0,23.37,-
