STATIONID,DATETIME,AIRTEMP(T),RH,SOLAR,WINDSPEED,W.DIRECTION,RAIN,SOILTEMPERATURE(T1),PRESSURE
86,"2021-04-23,01:30",-,-,-,0.00,131.724,-,-,-
86,"2021-04-23,01:45",-,-,-,5.00,126.207,-,-,-
86,"2021-04-23,10:15",25.30,75.60,-,10.00,142.759,-,-,-
86,"2021-04-23,10:30",25.70,73.70,-,10.00,47.586,-,-,-
86,"2021-04-23,11:45",27.30,67.00,-0.007072,10.00,71.349,-,-,-
86,"2021-04-23,12:00",27.10,68.60,-,15.00,143.322,-,-,-
86,"2021-04-23,13:15",28.50,60.70,-,15.00,112.872,-,-,-
86,"2021-04-23,13:30",29.00,57.20,-0.011072,5.00,93.889,-,-,-
86,"2021-04-23,16:15",28.10,61.40,0.021000,0.00,229.655,-,-,-
86,"2021-04-23,16:30",28.10,65.70,0.021000,0.00,266.897,-,-,-
86,"2021-04-23,19:15",22.50,75.20,-,10.00,172.44,-,-,-
86,"2021-04-23,19:30",22.50,75.40,-,5.00,143.574,-,-,-
86,"2021-04-23,20:45",22.80,75.30,-,0.00,102.337,-,-,-
86,"2021-04-23,23:30",21.30,86.60,0.001000,5.00,122.466,-,-,-
86,"2021-04-24,02:15",21.30,84.90,0.001000,0.00,139.45,-,-,-
86,"2021-04-24,02:30",21.30,84.40,-0.002000,0.00,129.828,-,-,-
86,"2021-04-24,03:45",21.20,85.50,0.001000,5.00,121.581,-,-,-
86,"2021-04-24,04:00",21.10,85.90,-,5.00,107.835,-,-,-
86,"2021-04-24,05:15",0.00,-,-,0.00,100.962,-,-,-
86,"2021-04-24,06:30",0.00,-,0.001000,0.00,118.832,-,-,-
86,"2021-04-24,06:45",0.00,-,0.001000,2.50,121.581,-,-,-
86,"2021-04-24,09:15",25.40,78.00,-0.000536,5.00,50.345,-,-,-
86,"2021-04-24,09:30",25.10,76.80,-0.000536,10.00,94.483,-,-,-
86,"2021-04-24,10:45",27.30,64.70,-,10.00,61.661,-,-,-
86,"2021-04-24,12:15",28.60,62.80,-,15.00,82.422,-,-,-
86,"2021-04-24,13:30",29.80,52.20,-,12.50,96.263,-,-,-
86,"2021-04-24,13:45",28.50,57.80,0.029000,7.50,85.19,-,-,-
86,"2021-04-24,15:15",27.30,60.10,-,10.00,284.828,-,-,-
86,"2021-04-24,16:30",26.50,67.30,-,22.50,122.069,-,-,-
86,"2021-04-24,16:45",26.20,69.80,-,15.00,47.586,-,-,-
86,"2021-04-24,18:15",23.80,79.00,0.002000,0.00,77.595,-,-,-
86,"2021-04-24,19:30",23.60,77.80,0.001000,0.00,242.543,-,-,-
86,"2021-04-24,19:45",23.70,76.80,-,0.00,253.54,-,-,-
86,"2021-04-24,22:30",22.40,88.70,0.001000,0.00,283.78,-,-,-
86,"2021-04-25,01:15",20.70,93.60,0.002000,0.00,274.521,-,-,-
86,"2021-04-25,01:30",20.70,93.,0.002000,0.00,274.158,-,-,-
86,"2021-04-25,10:15",25.00,71.00,0.004464,0.00,328.789,-,-,-
86,"2021-04-25,11:30",26.80,66.70,0.015464,0.00,208.374,-,-,-
86,"2021-04-25,14:30",25.50,73.20,0.020000,0.00,236.552,-,-,-
86,"2021-04-25,15:45",22.80,77.60,-,10.00,309.897,-,-,-
86,"2021-04-25,16:00",22.50,77.70,-,10.00,344.261,-,-,-
86,"2021-04-25,20:15",17.80,-,0.001000,0.00,258.082,-,-,-
86,"2021-04-25,21:45",18.10,-,-,0.00,107.397,-,-,-
86,"2021-04-25,22:00",18.20,-,0.002000,0.00,132.055,-,-,-
86,"2021-04-26,13:00",27.60,68.50,0.027464,5.00,177.924,-,-,-
86,"2021-04-26,15:30",27.60,60.10,0.002464,5.00,319.1,-,-,-
86,"2021-04-26,15:45",28.60,62.20,-0.005536,0.00,327.405,-,-,-
86,"2021-04-27,03:45",20.20,91.10,0.001000,0.00,118.832,-,-,-
86,"2021-04-27,04:00",20.10,91.20,-,0.00,78.969,-,-,-
86,"2021-04-27,05:15",0.00,-,-,5.00,139.45,-,-,-
86,"2021-04-27,05:30",0.00,-,0.002000,0.00,166.942,-,-,-
86,"2021-04-27,06:45",0.00,-,0.001000,0.00,111.959,-,-,-
86,"2021-04-27,07:00",0.00,-,0.002000,0.00,166.942,-,-,-
86,"2021-04-27,12:15",27.70,61.20,-0.030072,7.50,104.138,-,-,-
86,"2021-04-27,13:30",28.90,55.30,0.025464,10.00,126.713,-,-,-
86,"2021-04-27,13:45",29.00,57.10,-0.006536,7.50,71.349,-,-,-
86,"2021-04-27,20:45",24.10,80.40,0.001000,0.00,153.196,-,-,-
86,"2021-04-27,22:15",23.30,82.70,-,0.00,160.069,-,-,-
86,"2021-04-27,22:30",23.50,80.60,-,0.00,161.443,-,-,-
86,"2021-04-27,23:30",23.60,80.90,-,0.00,206.804,-,-,-
86,"2021-04-27,23:45",23.60,80.50,0.001000,0.00,190.309,-,-,-
86,"2021-04-28,01:15",18.90,-,0.002000,0.00,89.589,-,-,-
86,"2021-04-28,02:30",19.50,98.40,-,0.00,102.337,-,-,-
86,"2021-04-28,02:45",19.50,98.70,-,0.00,223.299,-,-,-
86,"2021-04-28,03:00",19.40,98.50,-,0.00,223.299,-,-,-
86,"2021-04-28,04:15",20.00,99.30,-0.001000,0.00,323.643,-,-,-
86,"2021-04-28,05:30",19.60,-,-,0.00,223.299,-,-,-
86,"2021-04-28,05:45",19.70,-,0.001000,0.00,298.9,-,-,-
86,"2021-04-28,06:45",19.70,-,0.004000,5.00,301.649,-,-,-
86,"2021-04-28,08:15",21.00,95.30,0.017000,0.00,303.024,-,-,-
86,"2021-04-28,08:30",21.30,,0.018000,0.00,275.533,-,-,-
86,"2021-04-28,08:45",21.40,93.80,0.020000,0.00,289.278,-,-,-
86,"2021-04-28,11:15",27.90,68.60,-0.022072,0.00,85.19,-,-,-
86,"2021-04-28,11:30",28.00,70.70,-0.022072,10.00,15.986,-,-,-
86,"2021-04-28,12:45",28.20,64.20,-0.014072,0.00,-,-,-,-
86,"2021-04-28,13:00",28.10,65.50,-0.014072,12.50,35.363,-,-,-
86,"2021-04-28,14:15",29.40,62.50,-,12.50,89.343,-,-,-
86,"2021-04-28,15:30",30.70,60.30,0.013000,15.00,78.611,-,-,-
86,"2021-04-28,15:45",29.90,59.30,-,12.50,99.444,-,-,-
86,"2021-04-28,18:15",28.10,64.40,0.006000,0.00,290.345,-,-,-
86,"2021-04-28,18:30",27.90,65.00,0.004000,0.00,309.655,-,-,-
86,"2021-04-28,18:45",,67.30,0.003000,0.00,255.862,-,-,-
86,"2021-04-28,21:15",22.20,87.70,-,0.00,98.213,-,-,-
86,"2021-04-28,21:30",22.10,89.60,-,0.00,115.616,-,-,-
86,"2021-04-28,22:45",22.80,80.60,0.001000,0.00,169.691,-,-,-
86,"2021-04-29,00:15",21.70,82.10,0.001000,0.00,129.828,-,-,-
86,"2021-04-29,00:30",21.80,83.00,-,0.00,110.584,-,-,-
86,"2021-04-29,01:30",21.20,86.80,0.001000,0.00,151.821,-,-,-
86,"2021-04-29,01:45",21.40,85.90,0.002000,0.00,100.548,-,-,-
86,"2021-04-29,03:15",20.70,89.30,-,0.00,105.086,-,-,-
86,"2021-04-29,07:30",22.10,88.70,0.018000,7.50,128.454,-,-,-
86,"2021-04-29,07:45",22.30,87.50,0.018000,0,118.832,-,-,-
86,"2021-04-29,08:45",24.70,80.00,-0.012536,5.00,112.414,-,-,-
86,"2021-04-29,10:15",26.60,69.60,-,10.00,105.952,-,-,-
86,"2021-04-29,10:30",26.70,69.80,0.024464,5.00,137.785,-,-,-
86,"2021-04-29,11:45",28.70,62.50,0.000928,0.00,136.401,-,-,-
86,"2021-04-29,12:00",28.60,64.40,-0.005072,7.50,161.944,-,-,-
86,"2021-04-29,16:00",30.40,58.00,-0.004536,7.50,242.5,-,-,-
86,"2021-04-29,17:30",26.60,71.10,0.019000,5.00,291.724,-,-,-
86,"2021-04-29,17:45",26.50,72.20,0.019000,5.00,302.759,-,-,-
86,"2021-04-29,18:45",25.30,75.40,0.002000,0.00,296.151,-,-,-
86,"2021-04-29,20:15",20.20,97.50,0.002000,0.00,45.753,-,-,-
86,"2021-04-29,20:30",20.70,97.80,-,0.00,237.534,-,-,-
86,"2021-04-30,00:30",20.50,97.20,-,0.00,229.315,-,-,-
86,"2021-04-30,00:45",20.40,97.70,0.001000,0.00,245.292,-,-,-
86,"2021-04-30,02:15",19.60,-,-,0.00,77.26,-,-,-
86,"2021-04-30,03:30",19.70,98.30,0.001000,0.00,94.089,-,-,-
86,"2021-04-30,03:45",19.60,99.20,-,0.00,75.89,-,-,-
86,"2021-04-30,05:15",19.00,-,0.001000,0.00,84.467,-,-,-
86,"2021-04-30,06:15",19.00,-,-,0.00,154.57,-,-,-
86,"2021-04-30,06:30",19.00,-,-,0.00,177.938,-,-,-
86,"2021-04-30,09:15",21.50,95.70,0.015000,0.00,67.973,-,-,-
86,"2021-04-30,10:30",23.40,84.60,-0.021536,0.00,182.759,-,-,-
86,"2021-04-30,10:45",24.30,82.20,-0.018536,7.50,195.172,-,-,-
86,"2021-04-30,11:00",23.60,82.20,-0.014072,5.00,73.793,-,-,-
86,"2021-04-30,12:15",25.30,76.20,-0.014072,0.00,167.586,-,-,-
86,"2021-04-30,13:30",27.70,68.10,-0.028072,5.00,216.678,-,-,-
86,"2021-04-30,13:45",27.00,75.10,0.031000,0.00,200.069,-,-,-
86,"2021-04-30,16:15",19.70,98.20,0.002000,0.00,303.288,-,-,-
86,"2021-04-30,16:30",19.60,97.30,0.001000,5.00,278.63,-,-,-
86,"2021-04-30,17:45",19.30,96.40,0.001000,0.00,227.945,-,-,-
86,"2021-04-30,18:00",19.70,94.90,0.001000,5.00,243.014,-,-,-
86,"2021-04-30,19:15",19.80,96.30,-,0.00,196.438,-,-,-
86,"2021-04-30,19:30",19.90,95.80,-,0.00,206.027,-,-,-
86,"2021-04-30,20:30",19.70,-,-,0.00,158.082,-,-,-
86,"2021-04-30,20:45",19.70,-,-,0.00,114.247,-,-,-
86,"2021-04-30,22:15",20.60,91.90,-,0.00,182.062,-,-,-
86,"2021-04-30,23:30",20.50,91.90,-,0.00,149.072,-,-,-
86,"2021-05-01,04:45",0.00,-,-,0.00,224.674,-,-,-
86,"2021-05-01,05:00",0.00,-,-,0.00,224.674,-,-,-
86,"2021-05-01,07:15",-,-,0.013000,0.00,118.356,-,-,-
86,"2021-05-01,07:30",-,-,0.018000,0.00,118.832,-,-,-
86,"2021-05-01,07:45",-,-,0.022000,0.00,102.759,-,-,-
86,"2021-05-01,13:30",29.60,63.60,-0.008072,5.00,54.74,-,-,-
86,"2021-05-01,13:45",29.20,62.50,-0.010072,0.00,74.118,-,-,-
86,"2021-05-01,14:00",29.90,63.80,-0.008072,5.00,94.879,-,-,-
86,"2021-05-01,15:15",29.90,55.50,0.020000,7.50,110.556,-,-,-
86,"2021-05-01,15:30",29.70,56.30,-,15.00,123.056,-,-,-
86,"2021-05-01,16:45",30.10,58.40,-0.005536,0.00,134.167,-,-,-
86,"2021-05-01,18:30",27.40,64.30,0.003000,0.00,119.31,-,-,-
86,"2021-05-01,18:45",26.50,70.20,0.002000,0.00,174.483,-,-,-
86,"2021-05-01,21:30",23.50,79.00,-,0.00,184.811,-,-,-
86,"2021-05-01,21:45",23.10,83.60,-,0.00,184.811,-,-,-
86,"2021-05-01,22:45",22.90,86.70,-,0.00,186.186,-,-,-
86,"2021-05-01,23:00",23.00,86.40,-,0.00,249.416,-,-,-
86,"2021-05-02,00:15",21.70,89.40,-,0.00,74.845,-,-,-
86,"2021-05-02,00:30",21.60,8,0.001000,0.00,128.454,-,-,-
86,"2021-05-02,16:15",27.50,68.00,0.024000,5.00,117.931,-,-,-
86,"2021-05-02,17:30",27.80,66.90,0.023000,0.00,110.104,-,-,-
86,"2021-05-02,17:45",27.,66.60,0.032000,7.50,115.64,-,-,-
86,"2021-05-02,19:15",22.70,85.30,-,0.00,92.715,-,-,-
86,"2021-05-02,20:30",22.10,88.50,-0.002000,0.00,295.068,-,-,-
86,"2021-05-02,20:45",22.00,91.00,-,0.00,289.278,-,-,-
86,"2021-05-12,20:00",21.90,86.60,-,0.00,180.687,-,-,-
86,"2021-05-13,13:00",27.90,69.40,-0.020072,0.00,111.488,-,-,-
86,"2021-05-14,18:30",20.20,98.70,-,10.00,303.288,-,-,-
86,"2021-05-14,20:00",19.80,-,0.001000,0.00,294.777,-,-,-
86,"2021-05-14,21:15",19.60,99.60,-0.002000,0.00,221.096,-,-,-
86,"2021-05-14,21:30",19.50,99.60,-0.002000,0.00,221.924,-,-,-
86,"2021-05-17,14:30",30.40,55.60,-0.003536,5.00,0.833,-,-,-
86,"2021-05-18,07:45",22.70,82.20,0.022000,0.00,91.34,-,-,-
86,"2021-05-18,08:00",23.20,82.60,0.024000,0.00,74.845,-,-,-
86,"2021-05-21,06:00",0.00,-,0.001000,0.00,186.186,-,-,-
86,"2021-05-21,17:15",20.00,96.10,-,10.00,101.918,0.0,27.37,892.4
86,"2021-05-21,17:30",19.80,98.50,0.001000,0.00,80.0,0.0,26.93,892.0
86,"2021-05-21,18:15",19.70,99.30,0.001000,5.00,191.684,0.0,25.56,892.3
86,"2021-05-21,18:30",19.60,96.70,0.001000,0,222.466,0.0,25.50,892.3
86,"2021-05-21,19:15",19.40,99.40,-,0,159.452,0.0,24.68,892.4
86,"2021-05-21,19:30",19.20,100.0,0.002000,0,30.685,0.0,24.62,892.4
86,"2021-05-21,20:15",19.30,99.60,-,0,177.26,0.0,24.06,892.4
86,"2021-05-21,20:30",19.30,99.80,-0.002000,0,285.479,0.0,24.00,892.4
86,"2021-05-21,21:15",19.90,93.20,-,0.00,164.932,0.0,23.62,893.0
86,"2021-05-21,21:30",19.80,93.60,0.002000,0,166.301,0.0,23.62,892.9
86,"2021-05-21,22:15",21.40,92.70,0.001000,0,224.674,0.0,23.31,893.5
86,"2021-05-21,22:30",21.40,92.60,-,0.00,224.674,0.0,23.31,893.6
86,"2021-05-21,23:15",0.00,-,-,0,143.574,0.0,23.25,893.8
86,"2021-05-22,00:15",0.00,-,-,0,25.517,0.0,23.25,893.8
86,"2021-05-22,01:15",0.00,-,-,0.00,190.309,0.6000000000000001,23.00,893.2
86,"2021-05-22,02:15",0.00,-,0.001000,0,210.928,0.6000000000000001,22.68,892.6
86,"2021-05-22,03:30",-,-,0.002000,0,184.811,0.6000000000000001,22.37,892.3
86,"2021-05-22,04:45",-,-,-,0,146.323,0.6000000000000001,22.12,892.9
86,"2021-05-22,05:00",-,-,0.001000,0,169.691,0.6000000000000001,22.12,892.9
86,"2021-05-22,06:15",-,-,-0.001000,0,111.959,0.6000000000000001,21.87,893.5
86,"2021-05-22,06:30",-,-,0.001000,0,107.835,0.6000000000000001,21.87,893.6
86,"2021-05-22,09:15",-,-,-0.010536,0,68.276,0.6000000000000001,23.43,895.1
86,"2021-05-22,10:30",0.00,-,0.028464,5.00,63.045,0.6000000000000001,26.12,895.1
86,"2021-05-22,11:45",28.30,69.80,-0.019072,7.50,78.27,0.6000000000000001,28.68,894.7
86,"2021-05-22,12:45",29.50,61.20,-0.012072,7.50,71.667,0.6000000000000001,30.93,893.8
86,"2021-05-22,13:45",29.40,61.00,-,22.50,146.667,0.6000000000000001,32.50,892.6
86,"2021-05-22,14:45",0.00,58.30,0.028000,10.00,113.333,0.6000000000000001,32.81,891.4
86,"2021-05-22,15:45",28.90,62.80,-0.030536,7.50,68.581,0.6000000000000001,32.50,890.4
86,"2021-05-22,16:45",31.00,56.40,0.029000,7.50,192.5,0.6000000000000001,31.62,889.8
86,"2021-05-22,17:00",30.20,54.70,0.014000,0,195.278,0.6000000000000001,31.62,889.8
86,"2021-05-22,17:45",30.30,54.90,0.017000,0,154.394,0.6000000000000001,30.62,889.8
86,"2021-05-22,18:45",25.40,83.30,0.001000,0,294.777,0.6000000000000001,29.18,890.5
86,"2021-05-22,19:45",24.30,80.30,0.001000,0,272.784,0.6000000000000001,27.93,891.1
86,"2021-05-22,20:45",19.30,92.10,-,20.00,282.405,0.6000000000000001,27.06,892.8
86,"2021-05-22,21:45",19.60,93.10,-,5.00,130.685,0.6000000000000001,25.56,892.9
86,"2021-05-22,22:45",20.10,96.50,0.001000,0.00,95.068,0.6000000000000001,24.87,893.8
86,"2021-05-22,23:30",20.70,96.40,0.002000,0,122.955,0.6000000000000001,24.62,894.0
86,"2021-05-22,23:45",20.50,97.50,0.001000,0,248.041,0.6000000000000001,24.56,894.0
86,"2021-05-23,00:30",,98.50,-,0,217.801,0.6000000000000001,24.37,893.7
86,"2021-05-23,00:45",20.60,98.10,-,0.00,147.698,0.6000000000000001,24.37,893.7
86,"2021-05-23,01:30",20.20,99.20,-,0.00,128.454,0.4,24.18,892.8
86,"2021-05-23,01:45",20.10,98.60,0.001000,0,135.326,0.4,24.12,892.8
86,"2021-05-23,02:45",0.00,-,-,0.00,127.079,0.4,23.93,892.6
86,"2021-05-23,03:45",0.00,-,-,5.00,172.44,0.4,23.68,893.0
86,"2021-05-23,04:45",0.00,-,-,0,348.385,0.4,23.43,893.4
86,"2021-05-23,05:30",0.00,-,-,0,116.082,0.4,23.31,893.2
86,"2021-05-23,05:45",0.00,-,0.001000,0.00,121.581,0.4,23.31,893.3
86,"2021-05-23,06:45",-,-,0.002000,0,132.577,0.4,22.93,894.0
86,"2021-05-23,08:30",0.00,-,-0.024536,0,53.103,0.4,23.25,894.7
86,"2021-05-23,09:15",0.00,-,-0.003536,5.00,88.966,0.4,23.93,895.3
86,"2021-05-23,09:30",0.00,-,0.000464,0,117.931,0.4,24.06,895.2
86,"2021-05-23,10:30",26.80,70.60,0.029464,0.00,143.322,0.4,26.18,894.9
86,"2021-05-23,10:45",27.20,69.30,-,10.00,112.872,0.4,26.31,894.9
86,"2021-05-23,11:30",28.20,67.60,-0.021072,0.00,150.242,0.4,28.56,894.6
86,"2021-05-23,11:45",28.10,67.90,-0.020072,7.50,166.851,0.4,28.75,894.5
86,"2021-05-23,12:30",28.80,59.30,-0.011072,5.00,156.389,0.4,30.75,893.9
86,"2021-05-23,12:45",28.70,63.50,-,10.00,153.611,0.4,30.87,893.8
86,"2021-05-23,13:30",28.60,63.70,-0.016072,0.00,180.0,0.4,32.00,893.2
86,"2021-05-23,13:45",29.70,61.30,-0.016072,5.00,57.778,0.4,32.18,893.0
86,"2021-05-23,14:30",29.50,59.50,-0.032536,7.50,139.722,0.4,33.12,892.1
86,"2021-05-23,14:45",29.60,57.80,-0.030536,5.00,184.167,0.4,33.18,891.9
86,"2021-05-23,15:30",28.00,70.10,0.014000,0,136.401,0.4,33.56,891.3
86,"2021-05-23,15:45",27.90,70.50,0.019000,7.50,187.612,0.4,33.50,891.3
86,"2021-05-23,16:30",27.70,69.70,-,15.00,127.586,0.4,32.43,890.5
86,"2021-05-23,16:45",27.50,70.60,0.010000,0,196.552,0.4,32.37,890.6
86,"2021-05-23,17:30",0.00,-,0.004000,0,266.897,0.4,30.68,891.0
86,"2021-05-23,18:30",24.50,71.20,-,20.00,243.918,0.4,29.12,892.0
86,"2021-05-23,20:30",19.70,97.00,-,0.00,244.384,0.4,26.37,894.2
86,"2021-05-23,22:15",19.10,-,0.001000,0.00,254.914,-,-,-
86,"2021-05-23,23:15",19.20,-,-,0.00,138.076,-,-,-
86,"2021-05-23,23:30",19.10,-,-,0.00,107.835,-,-,-
86,"2021-05-24,00:45",19.30,95.90,-,5.00,95.464,-,-,-
86,"2021-05-24,01:00",19.20,97.60,-,0.00,136.701,-,-,-
86,"2021-05-24,02:15",18.50,-,-,5.00,102.337,-,-,-
86,"2021-05-24,02:30",18.50,-,-,0.00,132.577,-,-,-
86,"2021-05-24,03:45",0.00,-,-,0.00,136.701,-,-,-
86,"2021-05-24,05:15",0.00,-,-,0.00,98.213,-,-,-
86,"2021-05-24,06:30",-,-,-,0.00,155.945,-,-,-
86,"2021-05-24,06:45",-,-,0.001000,0.00,135.326,-,-,-
86,"2021-05-24,11:00",26.60,73.60,-0.027536,0.00,233.287,-,-,-
86,"2021-05-24,13:45",22.40,92.00,0.010000,5.00,228.797,-,-,-
86,"2021-05-24,14:00",22.70,89.70,0.022000,0.00,221.924,-,-,-
86,"2021-05-24,16:45",22.50,91.70,0.027000,5.00,323.448,-,-,-
86,"2021-05-24,17:00",23.20,89.30,0.025000,0.00,324.828,-,-,-
86,"2021-05-24,18:15",23.40,86.00,0.007000,0.00,344.261,-,-,-
86,"2021-05-24,18:30",23.40,84.80,0.005000,0.00,341.512,-,-,-
86,"2021-05-24,19:45",21.50,89.80,-,0.00,153.196,-,-,-
86,"2021-05-24,20:00",21.50,93.10,-0.001000,0.00,169.691,-,-,-
86,"2021-05-24,21:15",0.00,-,-,0.00,162.818,-,-,-
86,"2021-05-24,21:30",0.00,-,0.001000,5.00,128.454,-,-,-
86,"2021-05-24,22:30",0.00,-,-,0.00,136.701,-,-,-
86,"2021-05-24,22:45",0.00,-,0.002000,0.00,129.828,-,-,-
86,"2021-05-25,00:15",-,-,0.001000,5.00,129.315,-,-,-
86,"2021-05-25,00:30",-,-,0.002000,0.00,171.781,-,-,-
86,"2021-05-25,11:15",0.00,-,-0.023072,0.00,105.517,-,-,-
86,"2021-05-25,13:00",27.50,66.50,0.025464,0.00,123.945,-,-,-
86,"2021-05-25,15:45",28.00,64.30,0.032000,7.50,148.858,-,-,-
86,"2021-05-25,16:00",27.80,60.20,0.023000,0.00,147.474,-,-,-
86,"2021-05-25,17:15",28.70,62.80,-0.024536,0.00,105.952,-,-,-
86,"2021-05-25,17:30",28.50,61.10,-0.030536,7.50,150.242,-,-,-
86,"2021-05-25,18:45",25.00,74.70,0.002000,0.00,77.595,-,-,-
86,"2021-05-25,19:00",-,76.50,0.001000,0.00,77.595,-,-,-
86,"2021-05-25,20:15",23.90,82.40,0.001000,0.00,148.276,-,-,-
86,"2021-05-25,20:30",24.00,81.20,-,0.00,147.698,-,-,-
86,"2021-05-25,21:30",23.40,84.60,-,0.00,132.577,-,-,-
86,"2021-05-25,21:45",23.40,84.80,-,0.00,293.402,-,-,-
86,"2021-05-26,00:30",20.70,98.50,0.002000,0.00,118.832,-,-,-
86,"2021-05-26,01:45",0.00,-,-,0.00,124.33,-,-,-
86,"2021-05-26,03:15",0.00,-,-,0.00,150.447,-,-,-
86,"2021-05-26,03:30",0.00,-,-,0.00,143.574,-,-,-
86,"2021-05-26,05:15",-,-,0.001000,0.00,245.292,-,-,-
86,"2021-05-26,07:30",-,-,0.006000,0.00,142.199,-,-,-
86,"2021-05-26,07:45",-,-,0.023000,0.00,146.323,-,-,-
86,"2021-05-26,08:00",-,-,0.026000,0.00,88.591,-,-,-
86,"2021-05-26,10:15",0.00,-,-,12.50,85.19,-,-,-
86,"2021-05-26,11:30",27.00,67.50,-0.011072,5.00,109.167,-,-,-
86,"2021-05-26,11:45",26.80,71.10,-,22.50,46.436,-,-,-
86,"2021-05-26,13:15",27.00,70.90,-0.019536,0.00,149.655,-,-,-
86,"2021-05-26,14:30",27.20,67.30,-0.031536,0.00,126.207,-,-,-
86,"2021-05-26,14:45",27.20,67.80,0.026000,0.00,119.31,-,-,-
86,"2021-05-26,15:45",27.60,69.30,0.032000,0.00,153.793,-,-,-
86,"2021-05-26,17:15",27.30,69.40,0.018000,0.00,98.621,-,-,-
86,"2021-05-26,18:45",23.90,91.20,0.001000,0.00,55.862,-,-,-
86,"2021-05-26,19:00",23.80,91.40,0.001000,0.00,55.601,-,-,-
86,"2021-05-26,21:45",21.00,86.30,0.002000,0.00,110.137,-,-,-
86,"2021-05-26,23:15",0.00,-,-0.002000,0.00,176.564,-,-,-
86,"2021-05-27,00:30",0.00,-,-,0.00,111.959,-,-,-
86,"2021-05-27,00:45",0.00,-,0.001000,0.00,208.179,-,-,-
86,"2021-05-27,02:15",-,-,0.001000,0.00,183.436,-,-,-
86,"2021-05-27,02:30",-,-,-0.001000,0.00,153.196,-,-,-
86,"2021-05-27,02:45",-,-,0.001000,0.00,204.055,-,-,-
86,"2021-05-27,05:15",-,-,0.001000,0.00,142.199,-,-,-
86,"2021-05-27,05:30",-,-,0.002000,0.00,142.199,-,-,-
86,"2021-05-27,08:15",-,-,-0.031536,0.00,43.448,-,-,-
86,"2021-05-27,10:15",0.00,-,0.004464,5.00,53.103,-,-,-
86,"2021-05-27,10:30",0.00,-,0.007464,0.00,128.966,-,-,-
86,"2021-05-27,11:45",27.30,63.60,-0.016072,7.50,96.263,-,-,-
86,"2021-05-27,12:00",27.70,59.00,-0.013072,5.00,112.872,-,-,-
86,"2021-05-27,13:15",28.30,59.20,0.024000,7.50,82.778,-,-,-
86,"2021-05-27,14:30",29.80,52.90,0.030000,7.50,91.111,-,-,-
86,"2021-05-27,14:45",29.60,51.60,-0.028536,0.00,105.0,-,-,-
86,"2021-05-27,16:15",28.40,54.40,0.018000,0.00,86.574,-,-,-
86,"2021-05-27,17:15",25.70,73.60,0.012000,5.00,302.759,-,-,-
86,"2021-05-27,17:30",25.20,77.00,0.010000,0.00,282.069,-,-,-
86,"2021-05-27,17:45",25.10,77.60,0.010000,0.00,308.276,-,-,-
86,"2021-05-27,18:45",24.10,84.00,0.001000,0.00,114.708,-,-,-
86,"2021-05-27,19:00",23.80,85.40,-,0.00,128.454,-,-,-
86,"2021-05-27,20:15",22.90,86.50,0.001000,0.00,116.082,-,-,-
86,"2021-05-27,20:30",22.30,90.40,0.001000,0.00,188.935,-,-,-
86,"2021-05-27,21:45",21.10,96.50,-,0.00,303.024,-,-,-
86,"2021-05-27,22:00",21.00,96.50,0.001000,0.00,237.045,-,-,-
86,"2021-05-27,23:15",20.60,99.30,0.001000,5.00,301.649,-,-,-
86,"2021-05-27,23:30",20.60,99.30,0.001000,10.00,289.278,-,-,-
86,"2021-05-28,00:30",20.50,98.30,0.001000,0.00,231.546,-,-,-
86,"2021-05-28,00:45",20.40,98.50,-,0.00,231.546,-,-,-
86,"2021-05-28,03:30",0.00,-,-,0.00,210.928,-,-,-
86,"2021-05-28,04:45",0.00,-,0.001000,0.00,204.055,-,-,-
86,"2021-05-28,05:00",0.00,-,0.002000,0.00,165.567,-,-,-
86,"2021-05-28,07:15",-,-,0.008000,5.00,110.584,-,-,-
86,"2021-05-28,07:30",-,-,0.010000,5.00,118.832,-,-,-
86,"2021-05-28,07:45",-,-,0.009000,0.00,113.333,-,-,-
86,"2021-05-28,10:15",0.00,-,0.025464,5.00,63.045,-,-,-
86,"2021-05-28,10:30",0.00,-,0.025464,0.00,81.038,-,-,-
86,"2021-05-28,11:30",27.30,60.40,-0.020072,7.50,118.408,-,-,-
86,"2021-05-28,11:45",26.70,62.00,-0.019072,12.50,96.263,-,-,-
86,"2021-05-28,13:15",28.70,55.00,-,12.50,113.333,-,-,-
86,"2021-05-28,14:30",29.10,58.50,-0.032536,15.00,78.611,-,-,-
86,"2021-05-28,14:45",29.00,53.90,-0.030536,0.00,240.208,-,-,-
86,"2021-05-28,16:15",29.80,52.80,0.022000,0.00,85.19,-,-,-
86,"2021-05-28,17:15",27.70,59.80,0.010000,0.00,128.966,-,-,-
86,"2021-05-28,17:30",26.50,67.50,-,22.50,297.241,-,-,-
86,"2021-05-28,20:15",20.20,94.30,-,10.00,166.301,-,-,-
86,"2021-05-28,20:30",20.20,95.00,-,10.00,121.096,-,-,-
86,"2021-05-28,21:30",20.70,92.10,0.002000,0.00,118.832,-,-,-
86,"2021-05-28,21:45",20.90,90.20,0.001000,0.00,129.315,-,-,-
86,"2021-05-28,23:15",21.20,87.60,-,5.00,133.952,-,-,-
86,"2021-05-29,00:30",0.00,89.20,0.001000,0.00,157.32,-,-,-
86,"2021-05-29,00:45",0.00,-,-,0.00,122.955,-,-,-
